"","STLD","FSLR","ACGL","TRGP","EQT","PCG","CSGP","INVH","KDP","ON","VICI","WBD","CPT","MOH","NDSN","FDS","SEDG","EPAM","BRO","MTCH","TECH","MRNA","CRL","PTC","CZR","GNRC","NXPI","MPWR","TRMB","ENPH","TSLA","POOL","ETSY","TER","BIO","TDY","TYL","WST","DPZ","DXCM","CARR","OTIS","IR","PAYC","LYV","STE","ZBRA","ODFL","WRB","NOW","LVS","NVR","CDW","IEX","LDOS","TMUS","MKTX","AMCR","CTVA","DD","DOW","WAB","ATO","TFX","CE","FANG","LW","JKHY","KEYS","FTNT","ROL","ANET","CPRT","BR","EVRG","MSCI","TTWO","HII","NCLH","CDNS","SBAC","IQV","AOS","MGM","PKG","RMD","BKR","ALGN","HLT","EG"
"TRMB",0.42993992045474,0.371907270776738,0.390011649073054,0.418718005626802,0.201164659750359,0.294706318579691,0.492472895524171,0.475423229751744,0.271693398267368,0.56845688786477,0.501924330149181,0.335579996535752,0.428040454383579,0.245460945792344,0.567864109485204,0.456837961253232,0.377123548464858,0.405899372259342,0.485881520711581,0.47482775813142,0.522550583022547,0.228147017168589,0.51258216268966,0.585545859584435,0.553626881008252,0.479069704528954,0.634525259227163,0.584373042013553,1,0.415176190900153,0.409786165681346,0.48593991037218,0.406965595470998,0.594111098580801,0.40524585645243,0.548583680979658,0.525896686389265,0.464667904319367,0.256939498561904,0.391231458613381,0.410959682214547,0.500737592402134,0.569005772192574,0.610838698972311,0.479310492856531,0.446552845268855,0.625886687525404,0.503587626387177,0.377101579383496,0.50113034637778,0.434737900340871,0.475718981388552,0.584544079238357,0.569263911864891,0.303737374600862,0.360287684918242,0.34016146211134,0.508838659092622,0.353901654745682,0.552259346206328,0.494848604667368,0.554953700853229,0.261080949753527,0.457052573090292,0.570766217010447,0.328904235482236,0.350536984801216,0.373272259213048,0.556612362119225,0.452105543670816,0.323879637014165,0.447040555781195,0.57283266577618,0.541225567292121,0.297680886718134,0.564687398387422,0.314270574532332,0.30040675112977,0.448183139819468,0.548103847720452,0.410106862208543,0.590921461309131,0.499439985848422,0.538267130800563,0.428104434100707,0.344468648394587,0.34196037785338,0.511920715559399,0.521731872851368,0.354194006534784
"ENPH",0.233881689242803,0.594532266172953,0.159760465783559,0.274023402846155,0.136163971240686,0.221883042341805,0.37781186624741,0.311726199897603,0.162856118831558,0.457723357421556,0.318242707079699,0.18760401330105,0.24521327073495,0.22272793135944,0.369020167740991,0.296093453529151,0.782382230026625,0.27182033085032,0.256522363452523,0.381244656885234,0.381985068517298,0.24270483414603,0.377748927034464,0.446533919625367,0.386784430511101,0.496433723588222,0.46056861109267,0.494364710553383,0.415176190900153,1,0.436907144096389,0.343197000405778,0.455164223723677,0.461178923985132,0.327099895563223,0.352608780355104,0.39950312854485,0.29320558623682,0.24057307689663,0.331371626846784,0.25344471193716,0.22943581256348,0.341171866307158,0.454587152335208,0.326350537795119,0.250585570847347,0.421130617728544,0.354217576500524,0.145588057278561,0.422111888602915,0.236891605216638,0.321608112227407,0.354881525660328,0.285426692149504,0.170644688441756,0.24379344292047,0.22569806447599,0.272324023617705,0.221814948069968,0.297765773195619,0.213099524349742,0.328790824544577,0.112263162780936,0.254879753223664,0.294693725811675,0.227942608642452,0.200548539896795,0.186449540323282,0.397408906126278,0.370592041206584,0.233344343088443,0.328853601935416,0.41681704213077,0.33037396850343,0.140102763660638,0.404100624421092,0.276231007713154,0.174435630621282,0.34165309001286,0.440142939713058,0.25693871151689,0.414070518586119,0.287472987221772,0.313350200463536,0.176738113520958,0.285684350030734,0.203755251233166,0.371259358962546,0.354401114026702,0.115532555197233
"TSLA",0.215155193509026,0.358049889106941,0.138559888476205,0.220382672386568,0.192387315382809,0.18351726135014,0.346511927453444,0.287016197921167,0.180137011133187,0.470440306801483,0.273379048701861,0.255642494010992,0.196320979426839,0.199284396252372,0.319913473516988,0.308072852817777,0.41003632775032,0.272151386099432,0.256280449668107,0.39221165187653,0.350548057269753,0.226282803709101,0.359816011299412,0.415074529010221,0.373725800758096,0.38423969558525,0.472468059710163,0.510677792819128,0.409786165681346,0.436907144096389,1,0.297461093881294,0.409055415093081,0.492202512325063,0.296411249516724,0.299759132267279,0.406286609293754,0.306135538385056,0.235059481379635,0.334024661663479,0.261434463997211,0.187546101472564,0.275184317641769,0.370024848915684,0.331300002066433,0.255192335299082,0.389889952155364,0.318260671426992,0.0978120096261794,0.429430824272146,0.245186256967474,0.290451517896472,0.353221485555152,0.243144646029231,0.155735472480725,0.216454751845269,0.253710835577714,0.235172207496679,0.149422280123676,0.257579830610475,0.20341640701466,0.240248539445887,0.0958175191146681,0.29650512545518,0.264639439189839,0.16740169351187,0.221203962929145,0.223536765419908,0.380902853156788,0.376585883005135,0.212322340491674,0.336472286066267,0.387783163938256,0.299776130409456,0.11272987138155,0.409029647043683,0.326314802375403,0.121210943160889,0.327617794092272,0.467441408637104,0.229086688854639,0.351776282318259,0.240270648313141,0.303477754664456,0.162240584350769,0.250002773348106,0.136525631097736,0.364334622890797,0.3270094261452,0.126979564073233
"POOL",0.287486180680348,0.247396313575714,0.198575325257747,0.104947332528712,0.102552589952537,0.239162662102754,0.441866011410957,0.442529706583155,0.272970354429559,0.401216103748176,0.314744786921635,0.239872459561093,0.372165207784304,0.283577059476173,0.532761464639703,0.495430008171185,0.378049174121261,0.347726633566906,0.424938239577699,0.392301288294075,0.423972375392073,0.185541070239365,0.476465936165028,0.434737698013079,0.356042473619693,0.498723620059896,0.468906700790422,0.502580046634379,0.48593991037218,0.343197000405778,0.297461093881294,1,0.489443804215529,0.450801166946855,0.443048514962133,0.323463577628982,0.482503306195507,0.521065181697181,0.390280225536839,0.371328433862803,0.309156245452748,0.384077380331725,0.389608919390941,0.399861125485382,0.246891953947696,0.402667197929314,0.475899098159026,0.516164002623927,0.167886806701295,0.473062456541195,0.159686187782696,0.528206513732944,0.436161775602461,0.490646240033072,0.232629033640814,0.301652989213279,0.362068581588533,0.356922770493723,0.235161321969542,0.367991678529734,0.275326314040985,0.325809442598598,0.303896278874521,0.341274461777785,0.396157918031282,0.0344312090239147,0.149960855356216,0.355216695895483,0.452717921378359,0.36071781216977,0.435325071745696,0.364566530856453,0.55420045004574,0.460499905308848,0.30598582697667,0.536896177684553,0.340218401943847,0.202247961244488,0.19143857941924,0.486246771996082,0.464565356885555,0.497687338127873,0.495715448174123,0.25882732077461,0.329987220668988,0.365983144417105,0.114486054697572,0.396554687231193,0.280491091207343,0.151258439240323
"ETSY",0.21796171843191,0.315551965558647,0.0771535861548241,0.139421819481447,0.16141705823519,0.208657882817548,0.416273202935596,0.293723000850416,0.209818316126,0.427082501427529,0.2612434905056,0.207627532419831,0.183385696202977,0.220099752269087,0.368047464916193,0.364355776458062,0.412465144644966,0.316138832888773,0.300347537442586,0.477797685931946,0.432174214856079,0.261173677524646,0.427663775329716,0.462949552477627,0.399745409204532,0.486602890606558,0.428983229054551,0.520268090317243,0.406965595470998,0.455164223723677,0.409055415093081,0.489443804215529,1,0.462585096528426,0.410854363554497,0.279942579279757,0.485223267344138,0.369504486226686,0.337217443393787,0.392307925779413,0.279017736410174,0.242895046104737,0.30912356133345,0.461906815439173,0.243698266811761,0.280501859396531,0.414318679196726,0.405291436412806,0.0453423610774255,0.531761100771116,0.192080330830814,0.399272607614189,0.337781660097204,0.295439221042715,0.152484544713624,0.23044655010012,0.392642766598987,0.258868590030509,0.185616398050406,0.2786675045595,0.173344059774382,0.233639488099044,0.0793496577336567,0.258876292806725,0.262680231784162,0.0607062688404372,0.145870605930218,0.237894841674384,0.412973952513331,0.398465343983045,0.33950732465353,0.328267947903474,0.464204056374118,0.370495358259871,0.10266130031193,0.469853590534715,0.363296186262676,0.0784488554724074,0.239928595518235,0.510106433835803,0.306322780547721,0.39319369752682,0.318909551035635,0.275194869164267,0.154944108455656,0.310772406202029,0.065848888681141,0.391284753157561,0.266918202903891,0.0704861217521869
"TER",0.366004142713386,0.401487883011315,0.294302362039419,0.286274215137342,0.183220263429376,0.252554801417058,0.434960117489492,0.40329198611423,0.253591912470816,0.724895923044733,0.37115567008604,0.265917130053996,0.340547039072492,0.209142760296858,0.524682723567358,0.423341690288857,0.459263279539675,0.395672277109802,0.416308181046806,0.474887053635944,0.480498049203722,0.26303947580195,0.47182186732639,0.56662417087379,0.479221956486476,0.485076778333265,0.777114741863067,0.742403113682085,0.594111098580801,0.461178923985132,0.492202512325063,0.450801166946855,0.462585096528426,1,0.40021490018524,0.499176068573769,0.51814341999189,0.409126824373585,0.307353048371734,0.408635736327666,0.337235128516936,0.347692989429005,0.482430637270126,0.460241434813318,0.403101677618707,0.394258632822773,0.593619660579924,0.499407166234335,0.273774337935294,0.483016666851015,0.384648752074819,0.480162454096473,0.565055236453797,0.45837616859008,0.276267525535389,0.310059247946868,0.375541518260699,0.404843733993604,0.307596120592092,0.471815512413658,0.376202902793549,0.459086334307358,0.209037460030943,0.372029527641738,0.447512788102125,0.268479896588698,0.321421541071148,0.307955364073044,0.636010910145448,0.467766995779981,0.286950330140907,0.491147749046453,0.569630247406113,0.456615923713831,0.238302006083051,0.551867371680899,0.366717056401373,0.267076559872354,0.390783905505865,0.634266574159938,0.335854898718451,0.521342722212536,0.423372442043576,0.450678955974565,0.289687180595509,0.397606300169788,0.317960337123152,0.491267334546204,0.452253397225346,0.246934447813121
"BIO",0.204511065121586,0.2215474925654,0.116711943974448,0.133037371730752,0.12174383021059,0.211672709463811,0.403954874560657,0.368764675771287,0.179103340084485,0.332783821370473,0.22730671854531,0.12331272700676,0.281215512274176,0.29398689514632,0.403932083068942,0.412021893608048,0.297912103836814,0.385476488736942,0.345113512149542,0.371154775378624,0.601421840306402,0.28691189352776,0.565710932733105,0.402734902420839,0.261998152945533,0.42289705544062,0.400163453119175,0.492323471575963,0.40524585645243,0.327099895563223,0.296411249516724,0.443048514962133,0.410854363554497,0.40021490018524,1,0.295680473934356,0.459656465095068,0.58140649128099,0.318755465185636,0.382561333777745,0.247470552158139,0.291412274819294,0.3107893360901,0.384673752941216,0.0994978734071946,0.415428321952838,0.363240970577472,0.368512114336443,0.137051845913785,0.466135589780855,0.144750490294969,0.319460101091729,0.344270359830581,0.362394930571702,0.190669683949788,0.25795234422607,0.363091888829523,0.309629646587499,0.189732183927434,0.282476288353959,0.173998393230492,0.211894453574704,0.214794065450368,0.311544766675524,0.290017007219033,0.0587815326461765,0.157231242511503,0.293704155532575,0.432003385224445,0.364566268221011,0.35367081961422,0.339986560812788,0.41786832812518,0.39587639689223,0.229666983041919,0.550329961862763,0.318941813676906,0.137776065009109,0.117979740126941,0.495379088529322,0.424696455367548,0.556753586179037,0.299726331255856,0.189080567350116,0.242904111182649,0.431326106591295,0.077412488544438,0.37753755221664,0.202373927154012,0.127711238325814
"TDY",0.443551825062618,0.266799246778263,0.489918584860794,0.467334403058871,0.239785914899989,0.363197778648998,0.390962616918947,0.449177936519009,0.320349284437845,0.484807080085451,0.519227728059605,0.333496130225076,0.419695805512799,0.32912548875404,0.55920433278043,0.443857453753716,0.339898877991848,0.270142601871385,0.514474206518214,0.347605319551529,0.385879108154862,0.159949353895882,0.407947704640746,0.428987397250986,0.494998616144483,0.379340908483119,0.501911516909445,0.420093297319226,0.548583680979658,0.352608780355104,0.299759132267279,0.323463577628982,0.279942579279757,0.499176068573769,0.295680473934356,1,0.404984377168619,0.357303696940849,0.206520133384403,0.355757778419592,0.429127156121036,0.391924565048159,0.569240659006691,0.440084724589234,0.477133188524486,0.457000709422541,0.486377909462354,0.47457014192492,0.481876893920202,0.356371119101513,0.431042577308243,0.458790572266095,0.576916797723468,0.536115505606326,0.495427764861678,0.320881355756306,0.276956809134086,0.523011627084145,0.411006440578122,0.523663422594871,0.504849248365397,0.565805892704185,0.401632862829889,0.489363121605598,0.553557527614246,0.428029382309205,0.451148508355665,0.38187868855449,0.479950718440965,0.361898244733113,0.307224683151647,0.416703811057384,0.520113394848173,0.526695245594535,0.386583639159195,0.470472359001683,0.2213946625853,0.524625092791954,0.465551018654643,0.414020561169774,0.380862371705615,0.572452866891052,0.443910004007315,0.537345524210914,0.438716671888677,0.344849241261743,0.435990853562454,0.436268158221134,0.514474747902303,0.451953665249022
"TYL",0.231206411800659,0.308278367171489,0.186069952309378,0.161259933268133,0.103246066582713,0.272903739920675,0.532342551652268,0.392476308702433,0.23486313851001,0.430514407758663,0.294877918030423,0.224793782845128,0.359533354315483,0.280497049607398,0.437186088909768,0.451086903288116,0.364062486533547,0.407953563567181,0.447952788396956,0.445299250786466,0.549545009099536,0.253078447977217,0.497901027854255,0.554570684237553,0.36932949116333,0.485985379335482,0.49965521373588,0.568844515958239,0.525896686389265,0.39950312854485,0.406286609293754,0.482503306195507,0.485223267344138,0.51814341999189,0.459656465095068,0.404984377168619,1,0.547696778492984,0.313509390642376,0.459063912323454,0.322081189092118,0.397539445802334,0.355555995306182,0.530606139839775,0.329940300997694,0.421937831896565,0.500608633711153,0.450516531218202,0.179142366992501,0.663969825457107,0.286689959951426,0.35148732880517,0.466185478220301,0.402494490556203,0.225140187900673,0.341814611174385,0.434424120579426,0.311649171185809,0.215748074108036,0.298282095886247,0.177477415742534,0.315707825171738,0.241893715512216,0.381561812003267,0.321719980747675,0.0842916715867587,0.21448449547775,0.380143027108817,0.524309813984208,0.511315255588092,0.372006472836299,0.477348124307225,0.50394891104888,0.513097364791405,0.250470632316154,0.564368583854542,0.398873062788601,0.187085260014042,0.244422770414359,0.63547684762219,0.433067546260656,0.53008492878824,0.314615296746606,0.329456700468316,0.24385051662552,0.402176643696198,0.116155859802973,0.396475226874181,0.371913444014015,0.169188136517063
"WST",0.222987005214512,0.219622949440403,0.154791860817602,0.146320024027069,0.10800993228054,0.222826874516181,0.434140467743246,0.4315733385428,0.239616550612796,0.340333521852197,0.22988801751498,0.16147620330923,0.322568785707881,0.343515057202567,0.446462103427021,0.435454370855586,0.277858129742213,0.354141189002845,0.388160823539175,0.36922300482067,0.562128534324018,0.30749037311479,0.548612242147442,0.395856395373919,0.269401325883506,0.430875269985097,0.393774687815719,0.45989997691874,0.464667904319367,0.29320558623682,0.306135538385056,0.521065181697181,0.369504486226686,0.409126824373585,0.58140649128099,0.357303696940849,0.547696778492984,1,0.308437130936836,0.42988355086323,0.293844196156426,0.319362170981991,0.331971812784538,0.390630657239512,0.142903579809523,0.462195879944204,0.422191994673633,0.447458316664846,0.143755781318608,0.475232771592615,0.163402155203102,0.367224722670039,0.395452785429858,0.385054975250254,0.216652499751068,0.319898933074408,0.39158021852216,0.331581159297851,0.190182738334707,0.299801340571521,0.176583860735794,0.226662979644692,0.256001282857849,0.402645320924778,0.296467615947942,0.0732082909414833,0.145744488781736,0.343484239771374,0.480767707098571,0.441987963839019,0.369605512547795,0.380036836895653,0.468860403692863,0.477425807519005,0.27614934621879,0.565340998813975,0.334900342760987,0.144164423072646,0.0971065891788108,0.529388726353776,0.470029143476813,0.589471119400449,0.322905411122602,0.208411818790876,0.242018102552001,0.45671741832268,0.11827123669545,0.461509922046849,0.202417564935052,0.149638323593895
"DPZ",0.147198370222723,0.166208902297742,0.10441662563409,0.0111122677370636,0.032035389675787,0.176209376673405,0.284724070361146,0.223064139091233,0.23418206065665,0.228964681963511,0.107025225477305,0.114773431468093,0.175928650889357,0.160804856174705,0.254529431693269,0.309742344615004,0.231628889211684,0.265736062543779,0.287772154178353,0.224579455126554,0.333905116817129,0.168715097598905,0.323443340627305,0.204734201297028,0.175505504865287,0.271204364315855,0.276401878515359,0.346704051336868,0.256939498561904,0.24057307689663,0.235059481379635,0.390280225536839,0.337217443393787,0.307353048371734,0.318755465185636,0.206520133384403,0.313509390642376,0.308437130936836,1,0.308883252157406,0.118491092747352,0.18634892034871,0.177388858668005,0.240809410967851,0.120560917947504,0.252601895836465,0.277489694438978,0.231998963104184,0.0752524051323772,0.370114621913464,0.0807263977406861,0.273999512351671,0.294269094986799,0.239051351399874,0.132037242615648,0.245477427705531,0.27908387230237,0.196585156673046,0.091399714044504,0.128057912248752,0.0782217309417939,0.163056616448843,0.160505081068273,0.200745395738196,0.129810897517848,0.0212532444679245,0.1262982399392,0.222127833174918,0.311316915409354,0.288373880070016,0.227193722714719,0.251677697056166,0.342238048530807,0.282731904180133,0.175719747054552,0.369020445403856,0.285481396049244,0.0948834180776478,0.0553298710865409,0.346434314672582,0.277578181897968,0.300671566608499,0.229955330571448,0.1206510926106,0.169639587137579,0.304447347261569,0.00961492009916074,0.270549071552513,0.146371339919822,0.1076554682026
"DXCM",0.181273004363166,0.284082791812101,0.230164007813868,0.16825321181931,0.0921353639721039,0.192378465818347,0.429065039463544,0.351841134701538,0.25312627226883,0.362780386448612,0.305761887807493,0.138211219714212,0.213804192158894,0.295689571176805,0.364104275221128,0.414559358729971,0.286092424915247,0.293382991289168,0.405210388039307,0.35239014184422,0.458291624746135,0.290984865595462,0.448586559836835,0.434233658527036,0.333533782282971,0.344407377411614,0.394958831698028,0.427116598840649,0.391231458613381,0.331371626846784,0.334024661663479,0.371328433862803,0.392307925779413,0.408635736327666,0.382561333777745,0.355757778419592,0.459063912323454,0.42988355086323,0.308883252157406,1,0.258490023105666,0.313799489188969,0.286152521295613,0.376111331290979,0.253876836555245,0.413255143617464,0.395037051037588,0.319556404091288,0.19676297533506,0.472923346022508,0.223945183110546,0.307816993517156,0.344472121794781,0.311959736631218,0.231365737133328,0.332963948174543,0.354299256037069,0.288385963697101,0.174229200194343,0.242435989233757,0.132380832125811,0.231921826711344,0.169337477675929,0.455623891488031,0.228880133073943,0.113733683541985,0.217201223106031,0.328556166781265,0.422112445303101,0.456297899512512,0.341070402290456,0.353228115799316,0.427389446310574,0.387213406583529,0.175781333610039,0.523240536052487,0.359317815321029,0.12891155486545,0.217646591575686,0.485444959512927,0.360877625037731,0.43820303383526,0.239025805616776,0.291247035880189,0.180108490145416,0.393691085055165,0.102891433515045,0.439184120707728,0.266534379944385,0.205570303470855
"CARR",0.388859411412886,0.257824982982599,0.363008532295848,0.311363001994513,0.187235790637378,0.131359713515427,0.348091289980332,0.326912189337127,0.211103600567582,0.360269273618546,0.41683540290202,0.242781367657006,0.325622393188057,0.201918885649745,0.470562507809973,0.312261833688156,0.279865888787783,0.239475776467051,0.309310552016492,0.287238739742634,0.291352500205415,0.166199119537905,0.35109172998684,0.386877073434935,0.370780098858281,0.390543066228656,0.386975632489729,0.339250003876182,0.410959682214547,0.25344471193716,0.261434463997211,0.309156245452748,0.279017736410174,0.337235128516936,0.247470552158139,0.429127156121036,0.322081189092118,0.293844196156426,0.118491092747352,0.258490023105666,1,0.653363009053538,0.580966783638056,0.281049775467172,0.369103044143404,0.336233733761537,0.445295612704249,0.419005745032673,0.324701064344937,0.295012257192236,0.276590121040107,0.366303106839131,0.393993089620354,0.48525063800869,0.253785279936373,0.211710066655421,0.247743557229226,0.393123879851574,0.320401068557005,0.47314613625154,0.395765283225586,0.500985414796618,0.184327340264118,0.311910229236124,0.491656422812054,0.268527567874353,0.317654960206081,0.241525375522519,0.331750796602951,0.257699852047101,0.286542236326863,0.29510967926278,0.389102517917001,0.41277489764155,0.178275552794379,0.337083477138848,0.159078742344396,0.311829537015468,0.347418415108906,0.298948082902022,0.20903155784697,0.41593946529812,0.494020252521607,0.357644523396385,0.411471142104134,0.244231608591181,0.246382296082317,0.384165010163699,0.388947506285287,0.314030302765968
"OTIS",0.423912168217104,0.229299538542056,0.434437439584514,0.312965414322797,0.173226226422127,0.250680761330613,0.425489363400826,0.417143811126913,0.267561712665224,0.363385011949048,0.432779383878744,0.229995854017728,0.421712715636649,0.202595358949978,0.53560078497936,0.396135687411974,0.244361539890241,0.268914455704863,0.439083962298856,0.283067043135024,0.317803882365772,0.151956515440028,0.365255949882106,0.399796699273502,0.29250748428838,0.356692428032212,0.419127505251095,0.362873254186824,0.500737592402134,0.22943581256348,0.187546101472564,0.384077380331725,0.242895046104737,0.347692989429005,0.291412274819294,0.391924565048159,0.397539445802334,0.319362170981991,0.18634892034871,0.313799489188969,0.653363009053538,1,0.553368773540919,0.368313821747334,0.299767616044825,0.398866781426005,0.449670695336384,0.400300705400887,0.419288620745344,0.356038109428856,0.296788165478529,0.376941508345452,0.443592475634703,0.579817630494565,0.305325575248503,0.309740499538004,0.281063298040965,0.48266871153758,0.40493084541562,0.509105703844196,0.43803660930151,0.523723327088441,0.332892834430501,0.359858043436633,0.492551518224067,0.231611447571882,0.290116403068388,0.320600442142967,0.368188075894482,0.2881608460474,0.369623551002933,0.316031004346024,0.44158077493752,0.501860329742942,0.315857470290397,0.397346491044681,0.204758285753178,0.337937383999088,0.293206950112192,0.349176772326174,0.334925778238124,0.456531707081879,0.484838888853109,0.342934108154772,0.485140819268258,0.275788844822845,0.258296724572501,0.328345906624828,0.348836023081249,0.40966227922613
"IR",0.556955787942591,0.327489568696793,0.527593956239865,0.504739151714177,0.284130166220968,0.348257901628559,0.403166972034975,0.465866825287128,0.248237073802435,0.55369846808578,0.520214785296555,0.346961323024267,0.449589327877761,0.270818499335378,0.618968209637491,0.408590990012209,0.334398549389004,0.323455259817285,0.491619153116518,0.369059626314405,0.356158459626921,0.124272687042935,0.415695862538407,0.511468155370015,0.554917215480434,0.414968131787862,0.560178260565092,0.447674856704125,0.569005772192574,0.341171866307158,0.275184317641769,0.389608919390941,0.30912356133345,0.482430637270126,0.3107893360901,0.569240659006691,0.355555995306182,0.331971812784538,0.177388858668005,0.286152521295613,0.580966783638056,0.553368773540919,1,0.409613171474684,0.523508138698069,0.415578241994425,0.537419036508232,0.488797850995563,0.543223587582172,0.350767705839524,0.451758017262178,0.514854193533688,0.608420719409454,0.652456640280132,0.338645225972983,0.307544196633914,0.206207967831869,0.548506649909767,0.449000649587345,0.634523195962715,0.618630794851228,0.715795648386052,0.344464338833113,0.427641374852812,0.676836463722018,0.476006804611858,0.505185836883968,0.29531013686224,0.44590440813012,0.323636258863468,0.334708247308681,0.410929951698558,0.539105764237919,0.542449761568462,0.346729002749253,0.466917792052525,0.195066642234344,0.433228012700668,0.500226394038729,0.399256816871192,0.263690009862726,0.541575104663551,0.586310923695404,0.56697825082923,0.52149855692764,0.306959600085976,0.458106401354114,0.441016316298916,0.591237764006091,0.480784457644659
"PAYC",0.255910871097126,0.334535684617704,0.278923174660234,0.286133437057121,0.123927579816358,0.261738136367158,0.48675047181104,0.42961230479015,0.196258132245825,0.444695114301737,0.430712618007767,0.243780041583217,0.357160342952211,0.218952819048689,0.44770536874737,0.407824637632419,0.423520404716024,0.373195253129155,0.436230964578947,0.501333927950046,0.453176640451953,0.200562354842815,0.46605666769101,0.531830626381607,0.460915349809129,0.435517007114448,0.480194098012793,0.4940180559557,0.610838698972311,0.454587152335208,0.370024848915684,0.399861125485382,0.461906815439173,0.460241434813318,0.384673752941216,0.440084724589234,0.530606139839775,0.390630657239512,0.240809410967851,0.376111331290979,0.281049775467172,0.368313821747334,0.409613171474684,1,0.377322927763573,0.374203053856377,0.509414920819113,0.366772278562539,0.274667416863862,0.579680124115614,0.325181891569627,0.408472244853687,0.458448946251578,0.389635990981591,0.25595158879401,0.303713948224407,0.353959626177262,0.414327558624859,0.272048640695323,0.441238012090389,0.307946691278242,0.394519420308033,0.211294712440755,0.394656464457526,0.396215528576297,0.224731772866847,0.293618338111671,0.325079319693861,0.454905390061443,0.44213676985497,0.298900234790366,0.390649297081213,0.528431627432349,0.48707904053255,0.257621476799407,0.532161774300186,0.290966110644002,0.223978482511073,0.402591595864899,0.51648188186763,0.376935285647282,0.534488367367369,0.331769112064613,0.417242189849618,0.300837785999272,0.319423033254326,0.225250055498351,0.477566977356589,0.417878788612108,0.24454425708963
"LYV",0.357785654416464,0.254127854826992,0.421030173381798,0.448631721828185,0.154637053938969,0.271641649232454,0.376571295047266,0.358649895010541,0.171610891910033,0.475247856491157,0.517370126785139,0.383566444656085,0.366949190024071,0.182867291732304,0.365287368372896,0.260887314832978,0.312557643032597,0.2522765343425,0.341617979279137,0.355999265847169,0.288244859696599,0.0599475702581533,0.273470129883985,0.412101592850029,0.603020013312419,0.309272898502294,0.439230552206186,0.345089369155925,0.479310492856531,0.326350537795119,0.331300002066433,0.246891953947696,0.243698266811761,0.403101677618707,0.0994978734071946,0.477133188524486,0.329940300997694,0.142903579809523,0.120560917947504,0.253876836555245,0.369103044143404,0.299767616044825,0.523508138698069,0.377322927763573,1,0.305217022323964,0.420774319016249,0.325382666380669,0.379868018977285,0.331891680273299,0.508923897776343,0.389935454722893,0.484066377339825,0.370572404549032,0.290180465626958,0.249559667251959,0.144508741003611,0.343558428981975,0.31940807070399,0.449632556439331,0.450227375136225,0.520663600382576,0.190599305421027,0.367394397387826,0.491000383794398,0.398607550979246,0.485583117124952,0.167485891271582,0.310469810105787,0.291955951810208,0.1094887599867,0.31695667863795,0.437372617167522,0.334673761411348,0.206332594460282,0.303653355448307,0.1514697768631,0.320211056941238,0.620184130488453,0.301618479691596,0.165790559064049,0.388496272336312,0.380510068484719,0.63842029418292,0.341849491421404,0.182454076610927,0.392501048407885,0.388693488665741,0.653723873772633,0.317652102271998
"STE",0.364194868071231,0.246437947818666,0.407164162965048,0.256621226878929,0.210175546598471,0.28020417249401,0.438960709587241,0.477579937802234,0.289007870848339,0.339642127202719,0.372163437689518,0.256133125086276,0.433198042390779,0.34474411972587,0.50999997446699,0.489027428744408,0.329719320183328,0.28775935052855,0.515799199717858,0.369758524707059,0.450549741475148,0.183439984619743,0.511244018576105,0.389878846874477,0.304170227325567,0.37762530097668,0.394785561751826,0.367358122750369,0.446552845268855,0.250585570847347,0.255192335299082,0.402667197929314,0.280501859396531,0.394258632822773,0.415428321952838,0.457000709422541,0.421937831896565,0.462195879944204,0.252601895836465,0.413255143617464,0.336233733761537,0.398866781426005,0.415578241994425,0.374203053856377,0.305217022323964,1,0.409935465961327,0.37740453066047,0.398011012069231,0.383854237543947,0.240086777588683,0.397620325442528,0.464990353142228,0.495317005884249,0.355550187410024,0.329145273608378,0.351308722926928,0.487719732972742,0.320677037818544,0.438148155264085,0.338956984946651,0.423252596884966,0.425789313226529,0.556287019775008,0.426120884620979,0.225094646796127,0.308905723691007,0.425859973476209,0.436573171118617,0.351157458817958,0.35678412715284,0.335288151463893,0.441291101006941,0.554757477256962,0.408434681862907,0.508374257010728,0.237727965925136,0.336947448047631,0.238737078083269,0.436945733004304,0.455463645013635,0.546188363066882,0.350637667322247,0.323620464205731,0.396068609999551,0.456749785214561,0.275984229805344,0.450032806075159,0.32502103412531,0.346172435968454
